cell_id,dataset,condition,realization,order,checkpoint,population,reference,metric,status,planned,scored,mean_signed,mean_positive,ES95_positive,ES99_positive,maximum_positive,exceedances_nats,exp_mean_signed,exp_mean_signed_overflow,maximum_signed,maximum_location,maximum_tie_count,maximum_location_basis,maximum_tie_convention,atom_zero_signed,atom_zero_positive,zero_positive_n,zero_positive_denominator
88af67fa5945b642e8ba7974,zsre,R1_learned_ff,0,101,1000,full_validation,original,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,100,sampled_drift,original,loss,complete,16256,16256,0.0012129448,0.0012651767,0.025303535,0.12651767,4.2726762,"{""0.01"":14,""0.1"":14,""1.0"":6}",1.0012137,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,100,sampled_drift,capoff,loss,complete,16256,16256,0.0012129448,0.0012651767,0.025303535,0.12651767,4.2726762,"{""0.01"":14,""0.1"":14,""1.0"":6}",1.0012137,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,300,sampled_drift,original,loss,complete,16256,16256,0.0043000117,0.0045082208,0.090164415,0.45082208,8.3038369,"{""0.01"":39,""0.1"":38,""1.0"":23}",1.0043093,False,unavailable,w96:p44,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16216,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,300,sampled_drift,capoff,loss,complete,16256,16256,0.0043000117,0.0045082208,0.090164415,0.45082208,8.3038369,"{""0.01"":39,""0.1"":38,""1.0"":23}",1.0043093,False,unavailable,w96:p44,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16216,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,sampled_drift,original,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,full_validation,capoff,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,full_validation,capoff,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,full_validation,original,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
915f97b05f3fa2a81de09cdf,zsre,R1_learned_ff,0,102,1000,full_validation,original,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,100,sampled_drift,original,loss,complete,16256,16256,0.0033992581,0.0034533349,0.069066699,0.34533349,6.5179742,"{""0.01"":32,""0.1"":32,""1.0"":21}",1.003405,False,unavailable,w38:p53,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16223,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,100,sampled_drift,capoff,loss,complete,16256,16256,0.0033992581,0.0034533349,0.069066699,0.34533349,6.5179742,"{""0.01"":32,""0.1"":32,""1.0"":21}",1.003405,False,unavailable,w38:p53,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16223,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,300,sampled_drift,original,loss,complete,16256,16256,0.0027200315,0.002746987,0.054939739,0.2746987,3.3794758,"{""0.01"":28,""0.1"":28,""1.0"":19}",1.0027237,False,unavailable,w49:p68,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16227,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,300,sampled_drift,capoff,loss,complete,16256,16256,0.0027200315,0.002746987,0.054939739,0.2746987,3.3794758,"{""0.01"":28,""0.1"":28,""1.0"":19}",1.0027237,False,unavailable,w49:p68,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16227,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,sampled_drift,original,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,full_validation,capoff,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,full_validation,capoff,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,full_validation,original,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
4aa4849ba414edab2504f56b,zsre,R1_learned_ff,0,103,1000,full_validation,original,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,100,sampled_drift,original,loss,complete,16256,16256,0.00071389536,0.00074018355,0.014803671,0.074018355,4.3686376,"{""0.01"":10,""0.1"":9,""1.0"":4}",1.0007142,False,unavailable,w29:p31,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,100,sampled_drift,capoff,loss,complete,16256,16256,0.00071389536,0.00074018355,0.014803671,0.074018355,4.3686376,"{""0.01"":10,""0.1"":9,""1.0"":4}",1.0007142,False,unavailable,w29:p31,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,300,sampled_drift,original,loss,complete,16256,16256,0.0036824539,0.003740986,0.074819721,0.3740986,8.3038369,"{""0.01"":42,""0.1"":40,""1.0"":19}",1.0036892,False,unavailable,w96:p44,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16212,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,300,sampled_drift,capoff,loss,complete,16256,16256,0.0036824539,0.003740986,0.074819721,0.3740986,8.3038369,"{""0.01"":42,""0.1"":40,""1.0"":19}",1.0036892,False,unavailable,w96:p44,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16212,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,sampled_drift,original,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0020836338,0.0021261523,0.042523047,0.21261523,5.0796499,"{""0.01"":30,""0.1"":29,""1.0"":13}",1.0020858,False,unavailable,w94:p100,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16224,16256
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,full_validation,capoff,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,full_validation,capoff,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,full_validation,original,loss,complete,245237,245237,0.0024502257,0.0025880624,0.051761248,0.25880624,9.2622675,"{""0.01"":{""count"":395,""denominator"":245237},""0.1"":{""count"":374,""denominator"":245237},""1.0"":{""count"":197,""denominator"":245237}}",1.0024532,False,9.2622675,w860:p44,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244836,""denominator"":245237}",unavailable,unavailable
9ebc93cc7912bd5d1c929418,zsre,R1_learned_ff,0,104,1000,full_validation,original,kl,complete,245237,245237,0.0023814924,0.0023814924,0.047629848,0.23814924,8.5044041,"{""0.01"":{""count"":474,""denominator"":245237},""0.1"":{""count"":444,""denominator"":245237},""1.0"":{""count"":168,""denominator"":245237}}",unavailable,unavailable,8.5044041,w939:p39,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244760,""denominator"":245237}","{""count"":244760,""denominator"":245237}",unavailable,unavailable
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,100,sampled_drift,original,loss,complete,16256,16256,0.0011542168,0.0011549409,0.023098817,0.11549409,3.764314,"{""0.01"":9,""0.1"":9,""1.0"":6}",1.0011549,False,unavailable,w121:p47,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,100,sampled_drift,capoff,loss,complete,16256,16256,0.0011542168,0.0011549409,0.023098817,0.11549409,3.764314,"{""0.01"":9,""0.1"":9,""1.0"":6}",1.0011549,False,unavailable,w121:p47,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,300,sampled_drift,original,loss,complete,16256,16256,0.0085189339,0.0088491855,0.17698371,0.88491855,9.8429569,"{""0.01"":82,""0.1"":78,""1.0"":41}",1.0085553,False,unavailable,w95:p31,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16170,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,300,sampled_drift,capoff,loss,complete,16256,16256,0.0085189339,0.0088491855,0.17698371,0.88491855,9.8429569,"{""0.01"":82,""0.1"":78,""1.0"":41}",1.0085553,False,unavailable,w95:p31,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16170,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,sampled_drift,original,loss,complete,16256,16256,0.0078744206,0.0080896014,0.16179203,0.80896014,9.2771998,"{""0.01"":55,""0.1"":55,""1.0"":35}",1.0079055,False,unavailable,w126:p21,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16200,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0078744206,0.0080896014,0.16179203,0.80896014,9.2771998,"{""0.01"":55,""0.1"":55,""1.0"":35}",1.0079055,False,unavailable,w126:p21,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16200,16256
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,full_validation,capoff,loss,complete,245237,245237,0.0058496258,0.0061007001,0.122014,0.61007001,15.381805,"{""0.01"":{""count"":731,""denominator"":245237},""0.1"":{""count"":699,""denominator"":245237},""1.0"":{""count"":412,""denominator"":245237}}",1.0058668,False,15.381805,w482:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244388,""denominator"":245237}","{""count"":244498,""denominator"":245237}",unavailable,unavailable
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,full_validation,capoff,kl,complete,245237,245237,0.0057653779,0.0057653779,0.11530756,0.57653779,13.261097,"{""0.01"":{""count"":843,""denominator"":245237},""0.1"":{""count"":799,""denominator"":245237},""1.0"":{""count"":372,""denominator"":245237}}",unavailable,unavailable,13.261097,w482:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244388,""denominator"":245237}","{""count"":244388,""denominator"":245237}",unavailable,unavailable
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,full_validation,original,loss,complete,245237,245237,0.0058496258,0.0061007001,0.122014,0.61007001,15.381805,"{""0.01"":{""count"":731,""denominator"":245237},""0.1"":{""count"":699,""denominator"":245237},""1.0"":{""count"":412,""denominator"":245237}}",1.0058668,False,15.381805,w482:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244388,""denominator"":245237}","{""count"":244498,""denominator"":245237}",unavailable,unavailable
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,full_validation,original,kl,complete,245237,245237,0.0057653779,0.0057653779,0.11530756,0.57653779,13.261097,"{""0.01"":{""count"":843,""denominator"":245237},""0.1"":{""count"":799,""denominator"":245237},""1.0"":{""count"":372,""denominator"":245237}}",unavailable,unavailable,13.261097,w482:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244388,""denominator"":245237}","{""count"":244388,""denominator"":245237}",unavailable,unavailable
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,100,sampled_drift,original,loss,complete,16256,16256,0.002750378,0.0027854181,0.055708362,0.27854181,5.852038,"{""0.01"":27,""0.1"":27,""1.0"":13}",1.0027542,False,unavailable,w22:p42,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16229,16256
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,100,sampled_drift,capoff,loss,complete,16256,16256,0.002750378,0.0027854181,0.055708362,0.27854181,5.852038,"{""0.01"":27,""0.1"":27,""1.0"":13}",1.0027542,False,unavailable,w22:p42,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16229,16256
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,300,sampled_drift,original,loss,complete,16256,16256,0.0088031851,0.0091140338,0.18228068,0.91140338,8.4883252,"{""0.01"":79,""0.1"":76,""1.0"":44}",1.008842,False,unavailable,w114:p38,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16177,16256
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,300,sampled_drift,capoff,loss,complete,16256,16256,0.0088031851,0.0091140338,0.18228068,0.91140338,8.4883252,"{""0.01"":79,""0.1"":76,""1.0"":44}",1.008842,False,unavailable,w114:p38,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16177,16256
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,1000,sampled_drift,original,loss,complete,16256,16256,0.0078744206,0.0080896014,0.16179203,0.80896014,9.2771998,"{""0.01"":55,""0.1"":55,""1.0"":35}",1.0079055,False,unavailable,w126:p21,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16200,16256
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0078744206,0.0080896014,0.16179203,0.80896014,9.2771998,"{""0.01"":55,""0.1"":55,""1.0"":35}",1.0079055,False,unavailable,w126:p21,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16200,16256
