R1 daily status — 2026-09-19T02:25:34.328200+00:00
Scope: confirmatory; matrix SHA256 06fa8b3b3f3d734c12d47ac2b1b09d8dcd0c35c203013456c9409590329d56bb.
Artifact-complete cells: 8/330; complete blocks: [].
Known spend: 9.745645 process-hours; projected total: unavailable; declared ceiling: 750.000000.
Projection uses the entire matrix, remaining solo ceilings × 1.15; retry-exhausted incomplete cells are not reserved again. It is not an elapsed-time forecast or a guarantee of full completion.
Cost ledger: Process envelopes replace covered driver attempts; overlap and failures charged once each. Uncovered legacy driver times exclude process startup. JAX timers are not added.
Incomplete cells:
- 058509628604e5ca4527273b: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 165be2e488d7d1013b36ff1b: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 6c498709f6484559ef4e1e7f: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 789321f88cd80b79c41108d3: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 58f67f71157df294642d7924: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- f434980db097ed5dc29aa6b8: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 0eadfbc9b2c2899d71a5dcee: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 509562eef48054a3aeac166a: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 8515821d35005362bf80ca86: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- ce81522f547c386fa9c08c2b: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 67fbcd1e5ac9b7dcb8f292b9: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 90334bd842b032c804251295: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 62cd670d3fc0e07b1d6ff2d7: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- c2a654d2b5c10bec5b192bd4: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- e513b37dc4ee2ea0c2ec9a4a: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 5605235e2ed700e3724eec66: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- caef53a035b7c9e1ee694a16: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 3e16fbe7ff4d0e5b55e6d9d1: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 66c77006152a19f5b1a397d3: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 6837bb994c30db520b1c50f5: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 4d261cc6ea3f349110835054: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- b42ba0f2b0ed1a420be6ddb5: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 10d0d6ef3ebaeeab62506369: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 2fcaaa6515b6d07526750ec2: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 19a7255c9f6a76e216f4f3d3: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 875c812006d2f01a6a67e48b: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 29c34b1e7fff719ad0530aaf: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 4c03d7d4cf05c04e6563204a: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 56dad6836419abb22b9f3fc5: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 722a6e81428fe90b28522578: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 64474eaad780d3d0f127b333: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 50bfcf7f7c0f6341243f0890: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 203da3ce23c2826be75941f8: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 6b9269f85604bbde03fb8ae2: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 6e30cfe3525aa76f6c298840: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- f5f8f6ab600ed0fff3f77575: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- a1ebc798b3d3dffdcb755fea: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 64083f876c4b931fac1666ac: missing checkpoints [100, 300, 1000]; failures 0/2; exhausted=False
- 3f0d5de719c7c2fac0765ae9: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 02fbdb7be57f6759883cb7f7: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 2eafd0179259617282b6bfe4: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 62b13a164930d43ad696b359: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 048ddd95d61026dbf40fa6f9: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- ea85d9daee87f0884e4f22e2: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 7e27f3fa1620b77e96f8da6f: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 46cc8880d731fbee52076712: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 45c033c5bc044beea6f5562c: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- be96aaad5d4e1dd91747a116: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- c28a7e48a1333e1bbbca134d: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- fda4c348dac5448fc10fd672: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 929c713ce993539177ad3985: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 47d567d51e4c0129ae905aa3: missing checkpoints [100, 300]; failures 0/2; exhausted=False
- 1a7b6658a55e4798f9674c67: missing checkpoints [100, 300]; failures 0/2; exhausted=False
Watch since previous posted snapshot: 12 global observations (8 in this matrix), 10 breach entries, 1 creep alerts.
- Breach outside this matrix/development/e71244c94a79d03e28e59d421680063cf1a96e822a1c36f077c4d1289670fbe4 (R1_learned_ff/mquake): capoff: KL=0.00554368762, signed ΔNLL=0.00560097637; original: KL=0.00554368762, signed ΔNLL=0.00560097637 nats.
- Breach outside this matrix/development/b66aedc82924b7a83016a07aa0723803bfd8ff1360f4a2aebbd4acb4f624a8a1 (R1_learned_ff/zsre): capoff: KL=0.0022697245, signed ΔNLL=0.00231001529; original: KL=0.0022697245, signed ΔNLL=0.00231001529 nats.
- Breach 61348508e40d54351613ab14 (R1_learned_ff/zsre): capoff: KL=0.00238149242, signed ΔNLL=0.00245022572; original: KL=0.00238149242, signed ΔNLL=0.00245022572 nats.
- Breach 88af67fa5945b642e8ba7974 (R1_learned_ff/zsre): capoff: KL=0.00238149242, signed ΔNLL=0.00245022572; original: KL=0.00238149242, signed ΔNLL=0.00245022572 nats.
- Breach 915f97b05f3fa2a81de09cdf (R1_learned_ff/zsre): capoff: KL=0.00238149242, signed ΔNLL=0.00245022572; original: KL=0.00238149242, signed ΔNLL=0.00245022572 nats.
- Breach 4aa4849ba414edab2504f56b (R1_learned_ff/zsre): capoff: KL=0.00238149242, signed ΔNLL=0.00245022572; original: KL=0.00238149242, signed ΔNLL=0.00245022572 nats.
- Breach ce0d0ffc2a58a60e27c460d9 (R1_learned_ff/counterfact): capoff: KL=0.00576537791, signed ΔNLL=0.00584962582; original: KL=0.00576537791, signed ΔNLL=0.00584962582 nats.
- Breach 9ebc93cc7912bd5d1c929418 (R1_learned_ff/zsre): capoff: KL=0.00238149242, signed ΔNLL=0.00245022572; original: KL=0.00238149242, signed ΔNLL=0.00245022572 nats.
- Breach 95dfb24c6361b2d38dd60e9b (R1_learned_ff/counterfact): capoff: KL=0.00576537791, signed ΔNLL=0.00584962582; original: KL=0.00576537791, signed ΔNLL=0.00584962582 nats.
- Breach 6d0915056b1e76d8ee8795ff (R1_learned_ff/counterfact): capoff: KL=0.00576537791, signed ΔNLL=0.00584962582; original: KL=0.00576537791, signed ΔNLL=0.00584962582 nats.
- CREEP ALERT 61348508e40d54351613ab14: capoff/mean_kl new_running_maximum: 0.00238149242 > 0.0022697245; capoff/mean_signed_nll_increase new_running_maximum: 0.00245022572 > 0.00231001529; original/mean_kl new_running_maximum: 0.00238149242 > 0.0022697245; original/mean_signed_nll_increase new_running_maximum: 0.00245022572 > 0.00231001529. Delivery remains pending orchestrator notification.
Checks: Live, interrupted or unreadable attempts have unknown costs; known spend is a lower bound and projection is unavailable.
Artifact completeness does not assert benchmark success, effect significance, admission or launch authority.
This text has not been posted; creep alerts require immediate owner relay, not a wait for the next boundary.
Report digest: ed4d643ac6ef3af17c911e1d80bdff78611afa5c7aa1f2e376cce81a4cc5cfd6
